sound_num,pitch,string,position,finger
657,78,e,1,1
658,74,a,1,3
659,75,a,1,3
660,77,e,1,1
661,77,e,1,1
662,77,e,1,1
663,77,e,1,1
664,77,e,1,1
665,77,e,1,1
666,77,e,1,1
667,76,a,1,4
668,72,a,1,2
669,74,a,1,3
670,75,a,1,3
671,75,a,1,3
672,75,a,1,3
673,75,a,1,3
674,75,a,1,3
675,75,a,1,3
676,75,a,1,3
677,74,a,1,3
678,75,a,1,3
679,76,a,1,4
680,74,a,1,3
681,72,a,1,2
682,72,a,1,2
683,74,a,1,3
684,72,a,1,2
685,71,a,1,1
686,72,a,1,2
687,74,a,1,3
688,71,a,1,1
689,72,a,1,2
690,64,d,1,1
691,67,d,1,3
692,72,a,1,2
693,76,a,1,4
694,79,e,1,2
695,84,e,3,3
696,88,e,5,3
697,89,e,5,4
698,63,d,1,1
699,67,d,1,3
700,72,a,1,2
701,75,a,1,3
702,79,e,1,2
703,84,e,3,3
704,87,e,5,3
705,89,e,5,4
706,84,e,3,3
707,86,e,3,4
708,87,e,4,3
709,87,e,4,3
710,87,e,4,3
711,87,e,4,3
712,87,e,4,3
713,87,e,4,3
714,87,e,4,3
715,86,e,3,4
716,83,e,1,4
717,84,e,3,3
718,86,e,3,4
719,86,e,3,4
720,86,e,3,4
721,86,e,3,4
722,86,e,3,4
723,86,e,3,4
724,86,e,3,4
725,84,e,3,3
726,81,e,1,3
727,83,e,1,4
728,84,e,3,3
729,84,e,3,3
730,84,e,3,3
731,84,e,3,3
732,84,e,3,3
733,84,e,3,3
734,84,e,3,3
735,79,e,1,2
736,76,a,1,4
737,76,a,1,4
738,72,a,1,2
739,67,d,1,3
740,64,d,1,1
741,65,d,1,2
742,67,d,1,3
743,65,d,1,2
744,67,d,1,3
745,64,d,1,1
746,60,g,1,3
747,62,g,1,4
748,64,d,1,1
749,65,d,1,2
750,67,d,1,3
751,69,d,1,4
752,71,a,1,1
753,72,a,1,2
754,71,a,1,1
755,69,d,1,4
756,67,d,1,3
757,65,d,1,2
758,64,d,1,1
759,62,g,1,4
760,60,g,1,3
761,59,g,1,2
762,60,g,1,3
763,62,g,1,4
764,64,d,1,1
765,65,d,1,2
766,67,d,1,3
767,69,d,1,4
768,70,a,1,1
769,69,d,1,4
770,67,d,1,3
771,65,d,1,2
772,64,d,1,1
773,62,g,1,4
774,60,g,1,3
775,58,g,1,2
776,57,g,1,1
777,58,g,1,2
778,60,g,1,3
779,62,g,1,4
780,64,d,1,1
781,65,d,1,2
782,67,d,1,3
783,69,d,1,4
784,70,a,1,1
785,69,d,1,4
786,67,d,1,3
787,65,d,1,2
788,64,d,1,1
789,62,g,1,4
790,60,g,1,3
791,59,g,1,2
792,60,g,1,3
793,62,g,1,4
